numbers,holes,horizontal_cuts,vertical_cuts,pixel_count,mass_x,mass_y,longest_contour,contours_count,straightness
1,1,1,1,82,4258.963414634146,2901.451219512195,44,1,1.6590909090909092
7,1,2,2,97,4468.01030927835,3241.4123711340208,58,1,2.7413793103448274
6,1,2,2,108,3743.6481481481483,3473.4166666666665,64,1,2.140625
1,1,1,1,56,3932.660714285714,3201.285714285714,43,1,2.6279069767441858
3,1,2,3,114,4986.745614035088,3299.4122807017543,81,1,1.8641975308641976
1,1,1,1,49,4557.489795918367,2624.061224489796,43,1,1.1162790697674418
0,2,2,2,177,4070.1807909604518,3838.4858757062148,55,2,1.7454545454545454
2,1,3,2,211,3959.5687203791467,3311.725118483412,83,1,1.7469879518072289
5,1,2,3,112,4403.553571428572,3204.901785714286,87,2,1.8390804597701149
9,3,2,3,128,3855.890625,3274.84375,57,2,1.8070175438596492
5,1,2,2,101,3629.1881188118814,4069.2178217821784,64,1,1.765625
6,2,3,2,109,3308.238532110092,4499.293577981652,63,2,2.0476190476190474
7,1,3,3,121,3725.561983471074,3116.7603305785124,75,1,2.7866666666666666
7,1,2,3,115,4186.44347826087,3331.365217391304,65,1,2.3076923076923075
9,2,2,3,87,4161.505747126437,3177.7586206896553,60,2,2.1499999999999999
2,1,2,2,174,4141.149425287356,3525.8793103448274,80,1,2.3125
1,1,1,1,56,3675.1964285714284,3151.7321428571427,42,1,0.95238095238095233
5,1,2,3,103,3951.4563106796118,3162.990291262136,65,1,2.3230769230769233
4,1,2,2,81,3440.5308641975307,3005.037037037037,65,1,2.2307692307692308
4,1,3,3,86,3329.0348837209303,3492.860465116279,71,1,2.9859154929577465
8,4,3,3,130,4525.584615384615,3067.7846153846153,52,3,1.7115384615384615
1,1,1,1,69,3666.289855072464,3413.623188405797,43,1,2.3953488372093021
7,1,2,2,63,4364.984126984127,3378.095238095238,55,1,2.1818181818181817
4,1,2,3,101,3779.7128712871286,3599.871287128713,68,1,2.8529411764705883
2,1,2,2,145,4437.441379310345,3836.648275862069,76,1,2.0
0,2,2,2,120,4199.258333333333,3702.55,96,1,2.1666666666666665
8,3,2,4,148,4039.0135135135133,3704.2972972972975,88,2,1.8181818181818181
0,2,2,2,113,3991.026548672566,3593.424778761062,48,2,1.3333333333333333
1,1,1,1,63,3858.031746031746,3067.0,43,1,2.5813953488372094
7,1,2,3,97,4707.226804123711,3309.824742268041,67,1,1.208955223880597
7,1,2,2,102,4308.676470588235,3658.578431372549,63,1,1.4126984126984128
4,1,3,3,87,3618.310344827586,2918.1494252873563,23,4,2.6499999999999999
0,1,2,2,111,3994.2702702702704,4269.054054054054,95,3,1.6631578947368422
0,2,2,2,174,4294.396551724138,3822.155172413793,52,2,1.3846153846153846
1,1,1,1,82,3993.182926829268,2926.8536585365855,44,1,1.6590909090909092
6,2,3,2,106,3917.2735849056603,3248.1792452830186,71,3,1.9154929577464788
5,1,2,3,96,4536.5625,3374.7916666666665,70,2,2.0714285714285716
5,1,1,2,113,4339.725663716814,3316.3451327433627,65,1,1.7384615384615385
9,2,2,2,146,3916.890410958904,3225.719178082192,58,2,1.396551724137931
8,3,2,3,182,4376.0989010989015,3405.4505494505493,63,4,1.5396825396825398
2,2,3,3,143,4127.909090909091,3252.895104895105,74,3,1.7162162162162162
1,1,1,2,84,3875.7976190476193,3142.8571428571427,40,1,1.925
0,2,2,2,173,3931.809248554913,3910.4450867052024,54,2,1.7777777777777777
5,1,2,2,93,3985.6666666666665,4182.784946236559,66,1,1.5909090909090908
0,2,2,2,172,4209.331395348837,4166.133720930233,53,2,1.3773584905660377
1,1,1,2,51,3814.6666666666665,3292.156862745098,28,2,2.8571428571428572
5,1,2,3,125,4164.76,3710.936,88,3,2.1363636363636362
0,2,2,3,76,3868.2631578947367,3540.3684210526317,50,3,1.8600000000000001
4,1,2,2,84,4074.7380952380954,3403.940476190476,62,2,2.2580645161290325
1,1,1,2,57,4088.684210526316,2867.1754385964914,43,1,1.8837209302325582
4,1,2,2,86,3560.6279069767443,3260.8255813953488,64,1,1.640625
2,1,2,3,193,4229.39896373057,3870.564766839378,98,1,1.6326530612244898
8,3,3,4,158,3913.3291139240505,3541.0759493670885,60,3,1.6000000000000001
5,1,2,3,82,3365.7926829268295,3789.8658536585367,66,1,2.1969696969696968
4,1,2,2,64,4368.265625,3246.625,59,2,2.1016949152542375
9,2,2,3,100,3965.27,3136.13,71,2,2.507042253521127
1,1,1,1,76,4430.618421052632,3108.5394736842104,44,1,1.9772727272727273
6,2,3,3,99,3608.2020202020203,3733.4646464646466,64,2,2.53125
9,1,2,3,77,4349.532467532467,3154.4155844155844,72,2,2.0277777777777777
0,2,2,2,172,3989.732558139535,4154.941860465116,56,2,1.7321428571428572
0,2,2,3,156,3850.3846153846152,4163.6858974358975,98,1,2.010204081632653
6,2,2,3,147,3718.278911564626,2991.2312925170068,52,2,1.8269230769230769
3,1,1,4,65,4470.3538461538465,2853.0307692307692,36,3,2.0909090909090908
4,1,2,2,122,3902.2950819672133,3423.9836065573772,74,1,1.9594594594594594
7,1,2,2,120,4245.6,3789.383333333333,72,1,2.2222222222222223
0,2,2,2,104,4380.423076923077,3588.326923076923,85,3,1.588235294117647
1,1,1,1,54,3790.5185185185187,2822.5185185185187,42,1,2.2857142857142856
2,1,2,3,114,4103.701754385965,3751.8684210526317,72,1,1.3194444444444444
8,2,2,3,101,4592.633663366337,3105.4851485148515,69,2,2.2318840579710146
2,2,3,2,78,3661.4871794871797,3436.346153846154,48,3,2.0208333333333335
1,1,1,1,63,4441.412698412699,2850.714285714286,43,1,1.9069767441860466
9,2,2,3,123,4330.471544715447,3432.162601626016,67,4,1.4477611940298507
9,2,2,2,148,3577.925675675676,4200.3175675675675,58,2,1.9482758620689655
1,1,1,1,67,3704.492537313433,2786.3283582089553,43,1,1.8604651162790697
4,1,2,2,74,3818.891891891892,3300.945945945946,32,3,2.875
1,1,1,1,55,3983.8545454545456,2906.4363636363637,41,1,0.78048780487804881
5,1,2,3,97,3924.865979381443,3746.257731958763,69,4,2.1594202898550723
5,1,2,3,123,4060.170731707317,3798.2926829268295,60,4,2.0
6,1,3,3,142,4261.415492957746,3525.042253521127,89,1,2.1685393258426968
4,1,2,2,86,3509.9883720930234,2822.5116279069766,52,1,2.6346153846153846
0,2,2,2,157,4448.254777070064,3263.4649681528663,86,1,1.4883720930232558
9,2,2,3,118,4345.14406779661,3257.9322033898306,88,1,2.2386363636363638
6,1,2,2,134,3943.373134328358,3287.507462686567,66,1,2.1818181818181817
7,1,2,2,62,3157.8709677419356,3275.4193548387098,52,1,2.0961538461538463
7,1,2,2,127,3894.6141732283463,3133.771653543307,67,1,2.044776119402985
6,2,2,2,191,3651.6178010471203,3749.026178010471,64,3,1.875
0,2,2,2,146,4153.198630136986,3730.849315068493,53,2,1.9433962264150944
5,1,1,4,42,4170.976190476191,2915.2380952380954,23,6,3.3999999999999999
2,1,2,3,82,4387.121951219512,2855.4024390243903,63,1,2.6349206349206349
1,1,1,1,42,4412.333333333333,3209.404761904762,42,1,2.8809523809523809
6,3,3,3,161,3379.0621118012423,3217.776397515528,59,2,2.3220338983050848
4,1,2,2,96,3424.6041666666665,3990.09375,77,1,2.7532467532467533
4,1,3,2,117,3370.25641025641,3293.5470085470088,73,1,2.5342465753424657
5,1,2,3,108,4240.861111111111,3430.990740740741,78,1,2.1666666666666665
1,1,1,1,84,3893.9285714285716,3344.785714285714,44,1,1.6590909090909092
3,2,2,4,131,4396.7099236641225,3697.7251908396947,76,2,1.9605263157894737
9,2,2,3,144,4087.1736111111113,3418.6944444444443,78,1,1.9615384615384615
0,2,2,2,149,4185.295302013423,3280.1409395973155,50,2,1.5800000000000001
1,1,1,1,52,4367.7307692307695,3099.0,45,1,2.5777777777777779
6,2,3,3,120,4151.716666666666,3463.508333333333,67,2,1.4626865671641791
5,1,3,3,87,4560.827586206897,3005.816091954023,46,5,1.2142857142857142
0,1,3,3,85,4149.388235294117,3231.9411764705883,69,4,2.75
8,3,2,3,141,3997.198581560284,3836.021276595745,75,2,1.7066666666666668
2,2,3,3,122,4229.4098360655735,3820.0,70,4,2.0285714285714285
2,1,2,2,81,3394.5555555555557,3893.604938271605,58,2,2.8103448275862069
3,1,2,3,90,4224.355555555556,3015.8888888888887,47,3,2.0851063829787235
5,1,2,3,163,3865.957055214724,3374.8159509202455,99,1,2.3535353535353534
6,2,3,2,112,3697.5625,3192.714285714286,72,2,1.5555555555555556
4,2,3,3,104,3899.201923076923,3243.528846153846,54,2,2.5370370370370372
2,2,3,3,119,4417.605042016807,3378.840336134454,83,3,2.1807228915662651
9,2,2,3,89,3733.0224719101125,3556.5842696629215,63,3,1.5873015873015872
1,1,1,1,88,3800.0454545454545,3544.25,45,1,1.9777777777777779
0,2,2,2,130,4020.5153846153844,3813.9153846153845,53,2,1.5283018867924529
7,1,3,3,89,3970.6853932584268,3719.752808988764,67,1,1.9402985074626866
0,2,2,3,165,3689.3757575757577,3923.6,50,2,1.1200000000000001
2,1,2,3,211,4607.137440758293,3869.6824644549765,87,1,1.3908045977011494
8,3,2,3,189,4194.820105820106,3104.068783068783,59,3,1.5084745762711864
1,1,1,2,76,3888.7236842105262,3002.157894736842,43,1,1.8372093023255813
8,2,2,3,179,3931.6927374301677,3604.5474860335194,75,2,2.2533333333333334
2,2,2,3,202,4389.648514851485,3981.272277227723,82,2,2.1585365853658538
0,2,3,2,122,4398.262295081967,3965.590163934426,51,3,1.8627450980392157
6,2,3,3,146,3837.171232876712,4046.198630136986,73,2,1.6575342465753424
3,1,2,4,106,4172.235849056604,3395.490566037736,85,2,1.8823529411764706
8,2,2,3,131,3869.5725190839694,2893.7862595419847,47,2,1.7021276595744681
3,1,2,3,131,4238.0,3225.992366412214,63,1,1.8888888888888888
8,3,2,3,104,4198.163461538462,3552.346153846154,58,3,2.3103448275862069
2,2,2,3,167,3945.083832335329,3345.37125748503,73,2,2.095890410958904
2,1,2,3,112,3880.0446428571427,3066.6428571428573,78,2,2.3846153846153846
7,1,2,2,108,4153.2962962962965,3105.740740740741,61,1,2.622950819672131
1,1,1,1,46,4195.130434782609,2486.413043478261,42,1,0.95238095238095233
9,2,2,3,137,4348.941605839416,3246.1532846715327,60,2,1.75
9,2,2,3,84,3929.0833333333335,2938.1785714285716,69,2,2.7536231884057969
2,1,2,4,110,4519.445454545455,3233.9,87,1,2.0229885057471266
0,2,2,3,226,3553.641592920354,3658.6725663716816,55,3,1.4727272727272727
6,1,3,3,83,3943.5421686746986,3187.4457831325303,47,5,2.8333333333333335
8,3,2,3,127,4236.283464566929,3407.551181102362,55,3,1.9454545454545455
7,1,1,2,81,3728.098765432099,3225.8888888888887,52,2,2.4230769230769229
8,3,2,3,147,4002.4421768707484,3277.183673469388,53,3,1.3773584905660377
6,2,3,3,89,3446.2808988764045,3452.5393258426966,60,5,2.5666666666666669
0,2,2,3,125,3755.76,3351.592,52,3,2.0192307692307692
1,1,1,2,60,3920.65,2952.7166666666667,43,1,2.0697674418604652
2,1,2,3,112,4364.883928571428,3706.535714285714,79,1,2.3417721518987342
1,1,1,1,90,3934.9333333333334,2737.488888888889,45,1,1.9777777777777779
8,1,3,3,180,4176.177777777778,4142.311111111111,51,4,1.9803921568627452
6,2,2,3,96,4187.052083333333,3337.8020833333335,51,2,1.5686274509803921
9,2,2,3,57,3976.59649122807,2784.842105263158,27,6,2.2222222222222223
7,1,2,2,66,4351.469696969697,3087.409090909091,52,2,2.2307692307692308
6,2,2,3,88,4374.329545454545,3194.534090909091,59,2,2.3220338983050848
4,1,2,3,92,4036.978260869565,3871.728260869565,55,3,2.6181818181818182
6,2,3,3,80,4062.775,2979.0,52,6,2.8461538461538463
9,2,2,3,142,4155.169014084507,3880.943661971831,58,2,1.2586206896551724
0,2,2,2,111,3571.4144144144143,4788.216216216216,67,4,1.3731343283582089
5,1,2,3,75,3531.266666666667,3947.6266666666666,52,3,1.2115384615384615
9,2,2,3,103,4165.766990291262,3195.4757281553398,35,3,1.3714285714285714
2,1,2,3,124,4554.153225806452,3368.2419354838707,78,1,2.4615384615384617
9,2,2,3,79,3842.746835443038,2796.9240506329115,60,2,2.8666666666666667
7,1,2,2,115,3619.2,3692.0782608695654,69,1,2.2173913043478262
7,1,2,3,133,4138.736842105263,3369.5563909774437,66,1,1.5909090909090908
4,1,2,3,96,3607.3854166666665,3278.0625,67,1,2.7462686567164178
3,1,2,3,131,4672.839694656489,3330.412213740458,91,2,2.0439560439560438
4,2,2,3,117,3806.923076923077,3458.931623931624,58,2,2.3620689655172415
5,1,2,3,93,4313.634408602151,3520.2473118279568,47,2,2.103448275862069
6,2,3,3,96,3756.1875,4450.895833333333,57,4,2.3684210526315788
8,2,2,3,86,4557.709302325581,3050.860465116279,63,2,1.9206349206349207
9,2,2,3,86,3624.1279069767443,3162.4651162790697,67,2,1.8656716417910448
9,1,2,3,86,3662.4418604651164,3090.313953488372,72,1,2.5
7,1,2,2,94,4202.521276595745,3631.5851063829787,67,1,2.2686567164179103
7,1,2,2,134,3737.8507462686566,4005.708955223881,73,1,2.0821917808219177
2,2,2,3,128,3782.609375,3649.6171875,70,3,1.9571428571428571
9,2,2,2,110,4234.490909090909,3451.0636363636363,83,1,1.1686746987951808
4,1,2,2,105,3999.647619047619,2779.9523809523807,57,1,1.2456140350877194
9,2,2,3,154,3848.7272727272725,3849.1363636363635,86,1,2.0465116279069768
2,1,2,3,85,4174.564705882353,3716.9764705882353,67,2,1.8805970149253732
3,1,2,4,79,4000.6582278481014,2916.53164556962,57,2,2.3508771929824563
2,1,3,3,107,3736.411214953271,3499.3271028037384,73,1,2.3972602739726026
5,1,2,3,76,4134.223684210527,3219.0263157894738,57,3,2.8421052631578947
8,3,2,3,119,4443.806722689075,3511.159663865546,69,2,1.681159420289855
4,1,2,4,67,3336.507462686567,3551.865671641791,22,6,2.8333333333333335
4,2,2,3,112,3561.5446428571427,3390.1428571428573,57,2,1.8245614035087718
5,1,2,3,79,4570.139240506329,3117.987341772152,62,2,1.4444444444444444
5,1,2,2,148,4155.081081081081,3474.9594594594596,75,1,2.1466666666666665
6,2,3,3,102,4012.0,3793.3529411764707,69,3,2.5072463768115942
1,1,1,2,50,3488.0,3027.6,41,1,1.0
2,2,3,3,165,4077.806060606061,3856.9454545454546,76,3,1.9078947368421053
9,1,2,3,86,3479.813953488372,3061.313953488372,61,2,2.2666666666666666
2,1,2,3,57,4027.877192982456,3033.2982456140353,43,4,2.0232558139534884
9,2,2,3,115,4047.504347826087,3288.634782608696,55,2,2.4909090909090907
0,2,2,2,235,3797.2595744680852,3579.251063829787,52,2,2.0
0,2,2,2,215,3647.5767441860467,3882.6046511627906,57,2,1.4210526315789473
9,2,3,2,108,3740.3796296296296,4069.6574074074074,34,4,1.6176470588235294
3,1,2,3,100,4067.36,2905.23,75,1,2.3466666666666667
5,1,2,3,95,4502.115789473684,3365.936842105263,42,5,1.4666666666666666
4,1,2,3,83,3498.759036144578,3109.421686746988,46,2,2.6086956521739131
9,2,2,3,100,4096.11,3323.68,67,1,1.7164179104477613
4,1,3,2,121,3219.1322314049585,4193.94214876033,84,1,2.0
3,1,2,4,80,4190.875,2789.6625,44,3,1.3636363636363635
1,1,1,2,88,3789.818181818182,3297.1704545454545,48,1,2.3125
5,1,2,1,41,3515.2926829268295,3779.0975609756097,18,6,2.0
8,1,3,4,91,3932.736263736264,3540.5604395604396,40,7,1.1499999999999999
9,2,2,3,89,4174.865168539326,3067.112359550562,54,2,2.5185185185185186
6,2,3,3,89,4185.157303370786,2929.2134831460676,63,2,2.6031746031746033
9,1,2,3,91,3943.835164835165,3416.1428571428573,60,3,2.5666666666666669
8,3,2,3,146,4138.075342465753,3518.2876712328766,52,3,1.25
2,1,2,3,115,3514.330434782609,3365.9826086956523,71,2,1.8028169014084507
2,1,2,3,145,4451.510344827586,3386.3379310344826,72,1,1.6805555555555556
1,1,2,2,62,3956.1774193548385,3709.451612903226,41,3,3.2195121951219514
4,1,2,2,147,3631.6462585034014,3759.591836734694,76,1,1.6973684210526316
7,1,2,2,88,4735.522727272727,3549.9545454545455,65,1,1.2615384615384615
2,2,2,3,146,3731.0068493150684,3642.2397260273974,69,2,2.1884057971014492
0,2,2,2,173,4046.265895953757,4519.473988439307,96,1,1.9270833333333333
5,1,3,3,151,4541.311258278146,3638.0066225165565,82,1,2.2560975609756095
1,1,1,2,52,3826.230769230769,2824.846153846154,42,1,1.5238095238095237
1,1,1,1,54,3892.777777777778,3369.462962962963,43,1,2.6511627906976742
5,1,2,3,152,4133.736842105263,3755.7302631578946,96,1,2.1770833333333335
9,2,2,3,96,4047.3229166666665,3425.8541666666665,55,6,2.2181818181818183
3,1,2,3,142,4176.401408450704,3290.605633802817,83,1,1.8313253012048192
9,2,2,3,93,3916.3870967741937,2925.7096774193546,61,1,1.4426229508196722
3,1,2,3,141,4309.815602836879,3635.326241134752,96,1,2.5
1,1,1,1,69,4028.5652173913045,2891.304347826087,44,1,2.7045454545454546
1,1,1,1,59,3542.0338983050847,2531.9322033898306,43,1,0.7441860465116279
0,2,2,2,128,3886.640625,3653.1171875,52,2,1.5384615384615385
2,2,3,3,123,3765.7073170731705,3296.4146341463415,76,2,2.0921052631578947
3,1,2,3,185,3905.7297297297296,3771.227027027027,84,1,1.4166666666666667
4,1,2,2,70,4015.6857142857143,2840.7714285714287,52,2,2.5961538461538463
6,2,2,3,127,3819.1102362204724,3483.0236220472443,62,2,1.8064516129032258
6,2,2,3,175,3874.7771428571427,3522.405714285714,64,2,2.125
9,2,2,2,84,3540.8928571428573,2915.035714285714,49,2,1.8163265306122449
8,2,2,3,163,3948.7423312883434,3101.042944785276,71,2,2.3661971830985915
7,1,2,3,74,4759.0675675675675,2928.2972972972975,61,1,1.721311475409836
3,1,1,4,63,3881.873015873016,3056.714285714286,32,3,1.9375
0,2,2,2,117,3972.034188034188,3902.188034188034,48,2,2.0
7,1,2,2,133,4036.7894736842104,3419.6766917293235,73,1,1.9589041095890412
1,1,1,2,67,4202.865671641791,3023.597014925373,42,1,1.9047619047619047
3,1,2,4,103,4110.446601941748,3403.5145631067962,36,3,0.63636363636363635
4,1,2,2,97,3363.0721649484535,3507.979381443299,63,2,1.1428571428571428
1,1,1,1,75,3890.92,3278.5733333333333,44,1,2.0227272727272729
1,1,1,2,60,3534.4333333333334,2740.7833333333333,42,1,1.3333333333333333
0,2,3,3,125,4562.432,4590.32,114,3,1.9122807017543859
4,2,3,2,109,3413.3394495412845,3421.5045871559632,31,3,1.2580645161290323
8,3,2,3,97,3927.381443298969,3109.237113402062,67,2,2.1940298507462686
0,2,2,2,180,4300.0888888888885,3762.633333333333,54,2,1.6296296296296295
1,1,1,1,45,4197.444444444444,3179.1111111111113,43,1,1.558139534883721
2,1,2,3,136,4233.669117647059,3272.514705882353,75,1,1.8266666666666667
6,2,2,2,130,3517.7923076923075,3520.1384615384613,59,4,1.7457627118644068
3,1,2,3,105,4052.733333333333,3141.733333333333,66,1,2.4393939393939394
0,2,2,3,120,4483.85,3129.7916666666665,89,1,1.6179775280898876
4,1,2,2,96,3681.25,2903.4583333333335,56,1,2.2857142857142856
0,2,3,3,119,4320.571428571428,4418.764705882353,100,3,1.5900000000000001
5,1,2,3,150,4234.3533333333335,3756.2933333333335,113,1,2.2035398230088497
2,1,2,2,164,3308.932926829268,3689.817073170732,67,1,1.5373134328358209
4,1,2,2,95,3641.8842105263157,3880.705263157895,71,1,2.4788732394366195
2,2,2,3,163,4154.337423312883,3809.1042944785277,82,2,2.0487804878048781
9,1,2,3,90,3697.8888888888887,3240.1444444444446,55,4,1.5
7,1,2,2,82,3951.1951219512193,3268.512195121951,64,1,2.265625
0,1,2,2,164,4037.7804878048782,4283.481707317073,88,1,1.625
2,1,4,3,116,4622.603448275862,3589.396551724138,40,3,2.2000000000000002
0,2,2,2,169,4277.15976331361,3404.094674556213,54,2,1.2037037037037037
6,2,3,3,109,3886.788990825688,3768.5412844036696,68,2,2.1323529411764706
8,2,2,3,136,3718.1323529411766,3036.9926470588234,61,2,1.4426229508196722
8,2,3,4,119,4302.0672268907565,3249.268907563025,56,6,1.625
0,2,2,3,184,4449.217391304348,3902.7608695652175,54,2,1.3518518518518519
3,1,1,4,114,4189.7807017543855,2991.40350877193,83,1,1.9156626506024097
5,1,2,3,90,3834.777777777778,3525.277777777778,45,4,1.0454545454545454
7,1,3,2,156,4034.147435897436,4164.141025641025,75,1,2.2533333333333334
6,2,2,3,113,4351.796460176991,3623.70796460177,63,2,1.9206349206349207
2,2,2,3,141,4468.765957446809,3419.808510638298,75,2,2.2533333333333334
9,2,2,2,74,4251.540540540541,3221.337837837838,57,1,1.8947368421052631
8,2,2,3,134,3878.0223880597014,3689.417910447761,65,3,2.6153846153846154
6,2,2,2,104,3699.326923076923,3368.8365384615386,54,2,1.7962962962962963
4,1,2,3,84,3164.2380952380954,3422.559523809524,59,3,2.8333333333333335
4,1,2,2,111,3971.009009009009,3583.198198198198,75,1,2.3333333333333335
2,1,2,3,93,3830.978494623656,3039.569892473118,33,2,2.4545454545454546
5,1,2,3,108,4566.7962962962965,3523.6481481481483,86,2,2.4651162790697674
5,1,2,3,126,4173.452380952381,4007.1984126984125,57,2,1.5
6,2,2,3,117,4131.74358974359,3546.4615384615386,63,2,2.1587301587301586
9,2,2,3,120,3721.266666666667,3188.575,82,1,1.4634146341463414
9,2,3,3,88,3856.6136363636365,3153.0,85,1,2.4117647058823528
3,1,2,4,124,4913.298387096775,3353.9193548387098,96,2,2.0104166666666665
7,1,1,2,122,4609.44262295082,3255.590163934426,59,1,1.7457627118644068
4,1,3,2,118,3451.635593220339,3660.3389830508477,87,1,2.6781609195402298
4,1,2,2,97,3773.082474226804,3886.226804123711,76,1,1.7894736842105263
9,1,2,3,92,3803.1304347826085,3097.1521739130435,48,2,3.0
3,1,2,3,140,4176.635714285714,3408.964285714286,83,1,2.2048192771084336
6,1,2,2,158,3557.221518987342,3087.5569620253164,47,1,1.7021276595744681
5,1,2,3,165,4309.10303030303,3859.169696969697,90,1,1.9555555555555555
3,1,2,3,142,4467.028169014085,3268.260563380282,88,2,1.7727272727272727
1,1,2,2,79,3686.253164556962,3218.493670886076,41,2,2.6585365853658538
7,1,2,2,105,4126.9047619047615,3422.657142857143,64,1,2.5
9,2,2,3,113,4469.628318584071,3094.778761061947,80,1,1.7
3,1,2,3,198,3987.7676767676767,3618.186868686869,91,1,2.2087912087912089
5,1,3,3,117,4562.940170940171,3699.034188034188,52,3,1.7307692307692308
6,2,3,2,154,3530.746753246753,3670.5,73,4,2.1095890410958904
0,1,2,2,107,4168.177570093458,4284.177570093458,83,2,2.2771084337349397
7,1,3,2,113,4345.938053097345,4040.362831858407,72,1,2.1111111111111112
7,1,2,2,90,4187.188888888889,3103.8888888888887,57,1,2.2456140350877192
6,1,3,2,85,3573.823529411765,3043.505882352941,67,4,1.955223880597015
0,2,2,2,148,4329.689189189189,4330.628378378378,59,2,1.9152542372881356
6,2,2,3,127,3927.582677165354,3541.1732283464567,61,2,2.377049180327869
8,3,2,3,86,4048.7441860465115,3279.4651162790697,56,4,1.4821428571428572
0,1,2,2,112,3956.1428571428573,4410.080357142857,90,1,2.588888888888889
6,2,2,3,107,4216.467289719626,2865.7757009345796,56,2,2.0
8,3,2,3,155,4518.645161290323,3855.432258064516,81,2,2.0864197530864197
4,1,2,3,78,3687.602564102564,3195.769230769231,67,1,2.3880597014925371
2,2,3,3,158,3799.5949367088606,3820.3037974683543,81,2,2.3703703703703702
9,1,2,3,80,4058.1,3019.4125,56,4,2.6071428571428572
0,1,2,2,112,3921.401785714286,3978.5625,87,1,1.9310344827586208
1,1,1,1,34,3249.264705882353,3270.0,23,1,1.9130434782608696
8,3,2,3,107,4289.07476635514,2922.271028037383,64,2,2.46875
5,1,3,3,150,4265.446666666667,3598.0466666666666,85,1,1.9882352941176471
9,2,2,3,126,4309.0,3566.0158730158732,90,1,2.2111111111111112
4,1,2,2,146,3593.027397260274,3155.3698630136987,70,1,1.6142857142857143
2,1,2,3,80,4572.25,3265.925,62,1,2.2580645161290325
1,1,1,1,55,4108.909090909091,2620.3454545454547,43,1,0.7441860465116279
1,1,1,1,99,4275.49494949495,3003.59595959596,45,1,2.2888888888888888
3,1,4,3,128,4285.2265625,3492.703125,74,2,1.4054054054054055
9,2,2,3,104,4045.346153846154,3245.9615384615386,48,4,2.1666666666666665
0,2,2,2,136,4275.257352941177,4548.176470588235,113,1,1.7345132743362832
0,1,2,2,166,4230.391566265061,4041.512048192771,93,1,1.978494623655914
8,3,2,3,129,4304.426356589147,3140.0852713178297,75,2,2.2133333333333334
7,1,1,2,127,4021.3937007874015,3747.448818897638,76,1,1.5526315789473684
5,1,2,4,105,4421.342857142857,3586.457142857143,57,3,1.4482758620689655
1,1,1,1,57,3656.0877192982457,2901.9473684210525,42,1,2.4761904761904763
9,1,3,3,85,3794.1529411764704,3080.8470588235296,39,5,2.6666666666666665
9,2,2,3,123,4339.4796747967475,3560.040650406504,88,1,1.4659090909090908
0,2,2,2,135,4370.681481481482,3786.5185185185187,87,1,1.4252873563218391
1,1,1,1,105,3685.4761904761904,2786.1238095238095,48,1,1.8333333333333333
8,3,3,4,122,3877.9508196721313,2883.1311475409834,48,3,1.5208333333333333
7,1,2,2,99,4192.606060606061,3402.4343434343436,71,1,2.0422535211267605
5,1,2,2,58,3233.4310344827586,4048.4310344827586,28,5,2.4444444444444446
8,3,2,3,112,4420.9375,3502.0446428571427,75,2,2.3599999999999999
7,1,2,3,76,4573.973684210527,3420.592105263158,68,1,2.0147058823529411
0,2,2,2,140,4305.4,3169.1214285714286,48,2,1.5
2,1,2,3,87,4282.471264367816,3665.609195402299,36,3,2.5555555555555554
7,1,1,2,84,3991.964285714286,3357.035714285714,35,2,1.0285714285714285
0,2,2,2,126,4163.626984126984,3161.063492063492,48,2,1.8541666666666667
5,1,2,3,82,4678.5,3206.451219512195,35,6,0.83333333333333337
7,1,2,2,107,4133.476635514019,3512.822429906542,64,1,2.515625
5,1,2,3,129,4356.263565891473,3248.7441860465115,58,6,1.9137931034482758
4,1,2,3,112,3426.8214285714284,3962.964285714286,75,1,2.7999999999999998
6,2,2,3,67,4367.44776119403,3225.313432835821,36,6,2.8333333333333335
0,2,3,2,147,4184.748299319728,4625.102040816327,54,3,1.3518518518518519
8,2,3,4,92,4444.923913043478,3237.913043478261,65,3,2.0769230769230771
1,1,2,3,68,3597.8970588235293,2914.294117647059,27,6,1.2592592592592593
1,1,1,1,44,4117.090909090909,3018.318181818182,41,1,2.1463414634146343
3,1,2,3,87,4136.574712643678,3184.5632183908046,55,2,2.3636363636363638
9,2,2,4,112,3511.5089285714284,3323.6160714285716,79,1,2.2151898734177213
2,1,2,3,86,3821.4651162790697,3325.0697674418607,69,3,1.7101449275362319
4,1,2,3,139,3632.8705035971225,3707.589928057554,69,1,2.4202898550724639
3,1,2,3,125,4740.76,3279.0,43,2,1.8604651162790697
0,2,2,3,148,3954.7905405405404,3740.7635135135133,49,3,1.4693877551020409
2,2,3,3,118,4479.525423728814,3908.0593220338983,62,5,2.3225806451612905
3,1,2,4,138,4275.31884057971,3963.9202898550725,50,4,1.52
6,2,2,3,100,4212.07,2963.55,53,2,2.1132075471698113
1,1,2,3,87,4172.919540229885,2851.057471264368,44,3,1.6818181818181819
0,2,2,2,141,3869.751773049645,4310.751773049646,53,2,1.9433962264150944
8,3,2,3,146,4034.4109589041095,3258.1917808219177,51,3,1.5686274509803921
8,3,2,3,147,3987.2244897959185,3744.8503401360545,62,3,1.8225806451612903
5,1,2,3,126,3753.7698412698414,3635.1349206349205,74,1,2.2972972972972974
6,2,3,3,151,3638.4503311258277,3464.1456953642382,76,2,1.5921052631578947
